total_tasks,task_completion_rate,overdue_task_rate,blocked_task_rate,milestone_completion_rate,high_critical_risks,open_issue_rate,project_progress,delay_level
47,60.41357605954614,30.987898483854217,14.194010432807666,69.14504857880256,5,45.25324561746669,14.256517120714447,HIGH
89,29.957239703817102,17.067855728841934,24.896516569032034,96.7990315108906,2,54.76905816941342,40.51958424373809,HIGH
18,14.120029886953084,8.207768385269542,4.2134756196674665,74.51705013830944,5,40.92107572180145,29.157484568885845,HIGH
30,26.8789060478443,46.510812957657265,11.786894697455203,51.134140746369,1,71.6787914469343,15.23774599231174,HIGH
58,14.185032571825285,31.662023379454844,20.16425317275772,21.089727129735536,3,45.73878769461564,60.98503582803965,HIGH
69,22.11724129875695,24.941432105130563,15.910930425572527,14.37144450687147,3,83.88161106789165,50.87853653591299,HIGH
70,80.297334737365,45.50907432183714,20.754531378720934,25.628524316433953,1,10.355396112356763,67.46457205751443,HIGH
82,89.44262772028102,25.20550596765822,11.539879162311124,98.15506841845387,5,76.23746562617927,30.991608595830566,HIGH
48,97.34424849208905,22.642285304068338,4.001154930482805,47.147092552685734,5,88.64368554087494,53.667989137744506,MEDIUM
94,59.30253742235659,15.695539754582327,22.104559451828614,59.82234065929424,1,20.088908232534443,64.29592097451189,MEDIUM
42,71.79501675871327,46.05958822085474,3.9801518577342088,73.93567993125151,1,50.38934390432497,70.95963750409601,MEDIUM
46,73.93174544264727,38.03875124165334,16.868406343542766,62.45256439862725,5,71.01236314883673,69.05313112622147,HIGH
73,35.73351822028272,42.36505457102744,24.24914337980088,57.04569875882821,0,38.08703135350846,10.041174953238265,HIGH
12,27.991217553824512,37.509250933502685,4.8280618302969005,35.795399334319896,2,14.642839014069597,10.893118274260384,HIGH
42,28.36008129882406,27.058604371661833,10.760473120367424,50.7335054071486,4,86.80353736544103,75.25178561642075,HIGH
33,76.81714622855745,28.06352763954053,7.127864176986135,80.58764555837979,5,28.763865450722026,68.12688901620425,MEDIUM
53,44.87991837777913,47.835098500591336,29.27468166168379,38.13885828051707,4,5.380219230774963,75.64864679334616,HIGH
30,65.85055260506641,39.04624464379427,26.103542769640054,84.698513375963,5,70.46290688927877,66.52507662725006,HIGH
80,59.195362303111715,30.169348864432077,23.284402353669964,96.78608408134276,2,44.8814922402992,98.42806573847376,HIGH
14,26.82789233790913,8.689756592765258,15.415405583237217,43.947840434738104,3,27.91122463092105,30.10276155439258,HIGH
25,62.558745191553804,12.750807406621101,9.916883662268072,73.87203666846827,1,3.9940589321429854,93.21968265361973,LOW
81,14.57698970757041,46.61909327855954,18.4682602829799,69.5701189868445,3,78.99081824174299,57.265217073396826,HIGH
14,80.56283037134513,15.892950268609473,6.598860462826723,26.548218778182306,0,78.62582393373575,20.140196789156406,HIGH
74,58.33323572805178,4.597277696953323,6.635942433043583,29.201842916757634,2,33.10665366113024,32.88956393116936,MEDIUM
84,57.744900604614216,49.83155413021694,24.710652027756066,98.30198778537668,0,11.472195140226527,37.870692628163006,HIGH
35,91.40468126389229,30.685054853039716,18.63395092870902,96.30071344665402,5,88.56601589987949,41.230397723716344,HIGH
19,44.72883413056395,27.011865647128076,8.484869828381923,92.02023339657562,2,51.43090620846803,53.329881335257774,MEDIUM
67,13.946649481945157,44.91408044529266,5.775371638010313,56.25052301146902,0,16.739480921349493,95.84623961497292,MEDIUM
73,57.98852399483138,31.346653798770834,6.3234442480657505,66.65630355196002,1,86.49508557126312,45.29989793440836,HIGH
18,28.50216111837237,41.43743354929345,26.359116951277237,76.72375313765262,3,64.65611593183453,94.27635559328978,HIGH
100,71.74391853688591,1.1876473051403547,21.506048515077392,13.40976832715333,0,5.426807089144104,80.45040476270958,MEDIUM
76,16.339788300891264,41.08096593158157,27.32959723293363,46.68695006462137,3,63.02172646257878,46.13737829073074,HIGH
7,45.055168051994485,5.915288081330944,0.17696782382340737,74.8257112924117,0,75.59605966951774,60.63276126477197,MEDIUM
94,86.34261151055284,17.88500693740239,15.085108527422443,36.08529389515721,5,30.13507098448711,13.217996036590307,HIGH
61,44.327221703232766,41.10611850795268,0.9245745407017325,24.06911267349197,1,13.63814603295468,42.14429371575408,HIGH
74,36.548062238187214,31.70228345098925,8.941695096482867,89.82803070750238,5,64.79406086588688,95.9522066652714,HIGH
6,59.8171768987851,27.753487282013094,3.6970547680049703,10.45268551666046,4,39.40817008700373,57.01491776826264,MEDIUM
15,37.42220371145575,37.41482933663967,27.106391279236377,40.94664848637822,3,90.56280303443334,85.88859087744733,HIGH
23,24.485892180795553,11.039398467870399,25.042451006041862,27.48935938116929,1,67.09779113505783,58.892801224916106,HIGH
11,86.62489501829268,46.61849327015743,29.829391512763003,51.51386833206345,4,7.314457215855019,68.81009866594867,HIGH
37,18.838216124233476,36.279462866707014,14.615712304012456,39.77658385144511,1,67.1295565780051,27.280620630862416,HIGH
41,65.75641994388997,45.00592954214609,9.533578117011762,50.55813803934415,4,65.94222508793732,70.8785222880255,HIGH
24,60.89968071145989,18.224671783931463,9.489994784889873,48.5476653663632,0,31.32147807342941,79.6377106461297,MEDIUM
96,76.58345943447551,21.806203304484423,25.203301763419656,22.087524914459998,5,33.15629502973394,50.59562719591405,HIGH
62,42.28674419022371,15.273589822266764,16.550154784805915,25.81931448057028,4,8.197369308615466,31.658514265550643,HIGH
22,90.2167335039051,9.821596467209847,22.006338511333425,66.39569965661775,5,7.539995679337663,6.769878012767359,MEDIUM
69,66.84638450151294,40.63211999158952,17.36702361817683,79.22802294122627,1,90.63035773981832,57.401429859985036,HIGH
74,90.45873410914493,26.983855840602494,19.61724417847333,23.376968524781432,3,22.330664762435504,78.35376013824396,MEDIUM
98,87.1447738721216,6.694062972329978,15.033695141318141,18.14986218296486,2,50.21672696664309,67.95445649097618,MEDIUM
83,71.5745491156423,37.86030356367554,4.211120779712597,24.3300176123013,4,94.87118316129784,67.6442641605328,HIGH
23,76.2327827951342,24.175170786371545,10.763866165374179,29.693720553312552,3,23.17499076043156,30.11392593455569,HIGH
34,13.852759675478218,10.338703735875049,27.23178277718882,42.512622810366594,3,91.7901944031145,88.74743822523622,HIGH
10,98.25308038567921,16.20355550319888,21.112087585428668,56.923561372019556,2,83.48722662173934,30.015026591494575,HIGH
74,61.31441366409125,18.832978477208055,11.355555511704855,62.891094228627445,0,51.66628975539387,40.75123419913679,MEDIUM
33,56.473460395081325,17.644900387986283,26.03158265613742,53.8175406406758,3,88.7171943517111,5.626780224401594,HIGH
22,49.59088306802901,11.499538301336848,15.436238194289132,35.27285575148865,1,18.69056758087676,39.41117970043365,HIGH
96,83.52595679946035,33.05548214552787,12.438410552853187,39.72022887187458,0,48.15166493894861,50.4873910584078,MEDIUM
31,63.17118089282634,32.36296170702763,12.326976214896002,31.930327667914256,1,57.348651135226824,20.30726833491611,HIGH
85,56.13785344009978,44.53988357345361,4.4059530025523905,24.970722967709357,1,51.66406926381464,43.51835006429973,HIGH
77,67.38604360577317,43.925449147651825,21.83922946343088,83.91729791098025,0,21.659341789188503,62.61996030296164,MEDIUM
65,88.05721590928849,8.528339199484813,24.910907241128424,64.075484297008,4,82.04531801304974,22.278994427659466,HIGH
89,55.972441761246785,8.386085079679933,20.56773491412504,93.01167503604526,4,59.05959909323073,26.832309781984076,HIGH
54,21.899187861169207,0.828131363670731,15.681340290514754,91.84053007805613,5,41.979501267160614,19.208313394513326,HIGH
17,25.967996588559643,45.080410918127065,17.994413906120485,88.99773739686712,4,50.33292081384595,16.164058624603193,HIGH
66,69.3453350046992,45.09923778603772,16.17857958991567,10.108018522912301,5,64.92317351065338,54.59420181784765,HIGH
52,88.73418706588033,34.882140356978965,12.86868793431362,94.45794651066524,3,78.95555851509546,41.21746713891023,HIGH
80,82.41589350048797,45.39294382987143,25.11571542100033,61.85087352092952,3,13.388310562460138,50.328417515431305,HIGH
34,91.90768210079365,4.190879048133889,17.948770495526414,58.93579197509738,2,18.902101371787072,72.36913953458026,LOW
5,62.01884312204016,5.8914301990575515,0.21582157351744402,68.90915087228777,5,80.42871528558561,43.840282331523525,MEDIUM
18,23.930072250563224,32.578796738896585,7.608981786959519,86.94792336411356,3,56.46702376428551,63.128664316074925,HIGH
92,45.77087333759271,10.184683059613464,16.5631484502081,60.18064076767935,1,37.0212968879147,57.716578848341214,MEDIUM
37,98.96574376224561,28.88255765451353,23.225834527349754,45.83167766198828,1,85.4998922823597,67.6318706669893,HIGH
100,30.67941740299417,39.155463017266776,28.477355352445343,19.025075579443815,4,40.056090642572286,37.15159539938796,HIGH
75,65.26228303264949,34.22822233542425,1.5615839125375464,45.01933125265927,5,0.5290633472571971,13.653415502676882,HIGH
23,52.450179407950934,30.012272087997733,2.6442206794203327,33.678279816801265,2,8.003973669580267,8.586757137082499,HIGH
54,93.76164919585234,20.032242914276416,19.68525689564769,35.78223104808124,4,5.746303458300117,78.49280296207762,MEDIUM
27,67.62621830771232,21.948602427061793,6.051217284180438,69.11958004361585,4,28.60065117086954,8.19288838264455,MEDIUM
81,55.94930653589387,34.92248662995955,18.455699571106482,70.6621942910962,2,23.925662528737725,5.0272908261892235,HIGH
25,17.815853131663374,13.796843506273953,11.98301069880895,70.26958417566776,3,58.608016520969855,54.185556593983016,HIGH
99,73.32597319912571,45.9588710554562,16.48777960639308,75.35248387365662,4,91.5008973948154,38.06904858358303,HIGH
40,30.366596166586177,48.15285697375431,13.642770259763411,46.35608227358464,0,26.110750567193907,43.67778948018415,HIGH
18,60.276764158269295,25.15845831269466,10.198976832706212,20.53080977696777,4,95.67093495852752,88.23073939309135,HIGH
78,32.51273425279012,22.138432028165255,11.312408424132004,53.52669059706514,1,75.74732850466724,96.31767890365336,HIGH
63,71.34352059263617,44.82619113729391,25.860698378238983,53.37731458592524,2,6.7554260661253585,65.19787076802791,MEDIUM
33,70.922167845859,11.496506929457706,9.471920820867858,95.99011184110242,4,53.565190739723434,71.57776247007266,MEDIUM
38,32.34318484258698,4.650471508104586,20.210937503454414,83.89672205432771,0,55.45515040412264,21.956145988946915,HIGH
45,41.8184133594554,44.71581264351033,8.072273474063971,95.24062981571304,5,93.02552633727153,23.065912294424596,HIGH
99,27.969988518487828,36.771453262141534,26.18227495224894,28.61007690898089,1,83.49404800660567,84.45179744636047,HIGH
50,24.039601162854304,5.334464505269559,27.605643885989686,70.82309123888739,5,49.26648632722122,5.629249234521381,HIGH
74,96.21937814208627,42.400529787798256,11.135896061510028,38.38752153747255,4,86.87688356245535,51.62650840262194,HIGH
70,35.223996086486835,11.104639153990664,17.299955590422293,14.87333541599057,3,47.832007661204344,56.37295483122357,HIGH
69,41.25600654955598,43.0200065248976,23.277118915647346,51.147643088442436,0,69.82445680961395,48.70670605441085,HIGH
93,10.757674433766288,33.70515302224174,11.382840107606697,19.067304352590867,2,61.27780963617714,29.671573063578315,HIGH
75,33.65641311811301,13.470411476249005,28.755804511848993,40.878681413331435,1,49.87700166101968,25.00058580051235,HIGH
94,77.6976187043478,18.253899311395767,12.017777922666713,50.56560923300705,4,13.113916649872392,59.709809274756395,MEDIUM
34,83.27715977272597,36.040772970746865,24.12262743021663,59.980604267863086,3,19.60632141369859,81.00355853229055,HIGH
99,23.459325153893463,40.28341807787951,5.2982182997883855,54.96380435006656,5,51.70069749205006,73.4532313048399,HIGH
67,37.00307639381038,28.10692260358556,17.035035576159352,45.85617116769948,5,16.33418802919714,25.469395870810125,HIGH
37,52.88854819169233,31.49311061810772,13.495644571913752,40.11908846631065,2,36.03065800692888,57.96169138346041,HIGH
37,40.97262488145515,20.588045239909547,10.532714694895278,71.16272663087018,4,19.89581106368732,59.709973459968126,HIGH
88,58.45944289645921,48.96865665179085,8.538261954883271,39.258125801290234,4,48.74937443043616,74.96998565240473,HIGH
15,44.296389857156115,14.326178827789454,18.951365714504067,23.036350445026066,1,64.05806527116681,93.2138333622507,HIGH
58,66.81460674932532,28.58187869368967,25.46702315816426,16.42096703589017,1,34.362548759742026,34.780796021993694,HIGH
88,36.222071751497786,13.373619543531895,19.339328794655646,34.41232912162141,3,78.09740369230991,94.18313432112826,HIGH
100,62.82277961734095,48.27630164112473,12.419671826210195,26.54975791930456,0,12.503991073200416,27.289583257527216,HIGH
37,94.6393603604196,35.034846421234214,2.401942136266414,25.02194185356872,0,9.555371898258025,93.99539786186548,MEDIUM
65,59.359036943646444,1.3182456683120514,11.910375622805084,78.84967349202361,0,10.392840402165248,63.71970630996722,LOW
15,68.93494079890148,44.27356585481994,9.281119606499958,32.2656867383673,2,44.31604268139652,17.009112182790968,HIGH
72,85.46660010035872,1.4285646509956451,19.906474059114135,87.43319356720534,2,86.42411416482533,49.38338028358851,MEDIUM
74,94.1371814498104,27.42726372362857,4.053447239743676,95.36375189413174,4,17.70366399797121,61.77049888947327,MEDIUM
85,77.40204414149078,43.864685507112924,13.049321142612351,67.58078580765084,4,30.96613281139966,37.980988515592436,HIGH
74,30.441560018239162,4.4777011282221615,9.236045561533418,47.09834250347788,1,30.357291557308898,5.008772907518165,MEDIUM
22,40.94964255249948,23.459897762201308,0.24951331789119902,92.98795561696475,3,29.96105179871067,77.75757432648058,MEDIUM
42,63.73033770031769,39.83836919338181,16.4463658720949,26.97138813924959,4,43.710636641645486,28.74013118826301,HIGH
96,76.34060686930397,19.4861634926598,11.350741808248854,33.66822479016241,3,62.532301425607365,54.07795587652279,HIGH
83,82.6817446384818,34.232014518925965,8.540305640203588,76.86342029180365,2,41.290387651324735,86.08079222220239,MEDIUM
28,22.296162963387193,5.517817525898183,13.660290379314738,50.74905093380862,5,62.27537802755535,22.839997041681062,HIGH
7,23.69343746056322,48.485810881469675,0.6639265684643947,97.50993444923023,2,26.919513288914555,72.94361451007113,MEDIUM
98,10.738368041462785,4.509849157439056,0.4417454064442705,29.546927666456675,3,31.15766852030555,80.94892343392667,HIGH
52,51.73160204830863,39.57123571326476,9.90745941107491,85.91916693412708,1,5.6038344401892815,78.68702651768973,MEDIUM
14,58.88727554912276,9.080186930370438,26.870969349489943,32.50715198779527,3,82.82520473943315,16.586347837648223,HIGH
96,32.406612445651064,38.56126665136673,13.2888282642876,76.38571112981577,0,19.917987630393075,74.85566402408939,MEDIUM
17,56.902520805155554,49.105792570280705,14.184766349745455,71.3298088052068,2,93.62152466406165,20.0680864585236,HIGH
98,13.796732403525795,46.87104618161169,15.627787587525289,32.798146630158,5,29.881308375838124,39.240532326060226,HIGH
11,87.72918991746403,10.889412452755142,3.3878537794871253,66.96180693115703,2,1.5067705268862475,80.46708774737644,LOW
79,20.76846328096648,39.457189009744425,0.26789567668026426,13.779403211898586,5,47.527067876165006,61.64016697350319,HIGH
52,79.37173000017695,12.436112820244748,14.997576197550046,71.73501793800321,2,93.0848784518627,99.71244478343587,MEDIUM
85,15.40471021368922,17.775883765732832,4.6175530630338475,58.27179932022066,0,12.58274576652264,27.104089931326037,MEDIUM
76,80.97056432081861,37.834876160069456,24.165761297597577,49.48470082869376,1,2.135283268429322,40.88804896195167,HIGH
97,22.1258956384857,44.93315221350213,14.559063994875395,49.375000374855325,2,54.27340768056942,51.558739602779625,HIGH
77,26.796405605419345,17.383233950913272,21.972072303681383,34.779201657247285,4,91.44740019780461,57.67942946577537,HIGH
13,57.802368729951176,22.469209989783412,24.582556544992908,58.74453569233524,3,0.07198287242494716,65.61247593213605,HIGH
53,76.02919672949676,44.14661862653488,18.59203819710671,42.76676773906865,4,23.878655821602113,73.4953384549727,HIGH
89,97.04468413074379,40.95248668919908,5.696083573416566,71.49017643019127,4,15.413151393114955,31.89726293569061,MEDIUM
57,67.68135368065658,5.5232067019702065,15.696016175797066,16.001185878663904,1,17.86388000361083,7.971006625872162,HIGH
18,53.68332585130258,4.937679332426614,17.13036544064097,85.26695739458422,5,48.99096379117769,64.2771959798398,MEDIUM
80,33.034467730058026,18.31770100471481,18.1786087269735,16.37865648551098,1,65.57493618980459,93.19835334664505,HIGH
15,52.12532290884699,31.945835821591384,10.827781533752354,76.91296968193312,3,82.20265162666786,80.45370982811755,HIGH
12,84.12786696496605,13.290781724833261,1.2195945682302856,16.334931664921967,2,7.79353748604914,25.510506006000494,MEDIUM
71,18.74073251418963,36.258596640459444,15.949831542074177,27.051437179600814,4,65.68765137252437,59.15262855146735,HIGH
27,60.258113201167376,27.907080357963064,22.38325128827561,78.96550780144473,4,35.796336587140374,48.57845628069556,HIGH
90,48.43674912642063,5.205119835886846,23.773847933202205,59.49689199134815,4,33.7512870561569,20.026763310436493,HIGH
81,49.871095299845905,17.61620376351661,9.454649884271918,99.23166915563142,2,84.48540149012172,44.17261270878847,HIGH
86,48.752926545992096,36.29338418075849,18.25240110771117,60.68302325238557,1,37.50630748697237,57.2726770340201,HIGH
100,32.86802144647217,48.08258878156672,13.424993669947481,45.73815055204634,5,3.466290222820989,32.025806207936014,HIGH
7,56.58484229562963,49.670600477726964,9.055249617971961,37.03005655553562,1,21.482281279355597,34.91594412968777,HIGH
93,84.01037122932182,45.95560414853065,15.338144650233481,61.36013845602437,4,15.47147862187559,8.584948507958133,HIGH
50,24.049639571135764,13.249408962980985,26.688760574643844,32.48712152964974,2,81.10742367826583,13.7309865221104,HIGH
56,61.21584432281079,10.871864011237752,2.3160469659225322,39.222284863601445,3,17.290249085632258,83.44199821656412,MEDIUM
93,73.25631053642124,40.97576324181841,2.860921605355559,67.80291607257271,0,73.07893619562772,59.746951134852175,MEDIUM
15,80.21097172076287,46.09357482601013,10.03168933419813,89.18132523851658,3,41.652171261791935,87.44395421036593,HIGH
34,77.29107915423904,42.47390836563022,27.859594973497327,67.04983927285429,5,38.24869621852633,33.954422323528064,HIGH
10,38.738488618982394,28.24564469962568,9.804948829651238,72.79917873346616,1,5.051981414582752,74.49996448866943,MEDIUM
55,97.39362202663318,37.64201015052653,17.2576456155023,18.107465729025797,3,28.978302915668706,42.460628368416266,HIGH
21,40.255136023678325,23.79273271986864,22.359451141054425,59.333716451579456,2,8.507898746823539,52.67319598255049,HIGH
94,21.733765740565673,6.743538186297748,16.77888531940621,53.90749898238995,5,57.133068290426806,58.31092293202652,HIGH
99,57.1823004049221,12.115754586325577,7.987712720805083,48.70591580202465,5,92.4138080895083,13.511491572039848,HIGH
90,47.22238472192476,18.263382221873048,5.714692247078946,41.00724185592638,5,2.4206830335269047,33.957790516907345,HIGH
49,65.4598895009053,49.507959113566585,13.266303157027545,23.123662767124983,0,92.42132069034272,27.181511699930535,HIGH
92,43.643871128851245,37.88668912965311,25.58292435537601,20.11345667065938,0,24.304830989942626,63.995232045943446,HIGH
23,88.18771164804717,41.00669782149981,0.4119987808029413,72.44157025505058,0,30.511805005417436,49.76307885468804,MEDIUM
47,28.81085870117819,26.900272895349303,6.114040586298155,57.093929331987816,2,54.880005481113734,64.18898932146087,MEDIUM
23,72.55640292829253,33.4130290964203,11.298200096861631,91.54362574009262,4,4.348200749945896,21.180366469252515,HIGH
41,28.062645130060346,34.826334423558706,8.138443541471341,51.84647365605986,0,6.659779242161767,67.73541842233007,MEDIUM
89,86.68746502815328,33.00501866646824,25.928468206798605,11.717049154077475,5,38.65232261357353,98.08032085125606,HIGH
70,97.89507459008688,4.980185592126868,9.463679079263391,88.00954709753078,4,8.802066882265647,23.89314400078227,MEDIUM
63,60.4618787271641,35.623459525960854,1.1925720976424514,93.00431041156786,2,33.35696346307757,42.3729826935911,MEDIUM
25,11.653500282840362,34.21556776460747,10.661343997396,37.20935904427192,4,27.58782789997224,10.89092120118643,HIGH
37,89.08095467720443,44.520104303938076,24.44575913035011,12.651930860968697,4,94.9116418363108,26.430356274636658,HIGH
48,90.74577834722544,32.84658794748063,2.6338505141190427,44.39864096689675,5,61.244839335010546,64.42483704700854,HIGH
34,47.56000028276795,28.644927647988926,12.793949910373353,38.114448799760524,4,32.92847383705465,56.51220636455977,HIGH
31,68.7225381469122,29.051535033193908,20.521459087752934,28.207920995599697,1,30.899839616218273,71.98795683958457,HIGH
72,91.86064438650551,21.503214909019242,27.270062858412466,79.30449979799774,5,93.30299464229068,92.12565146397465,HIGH
45,16.103263722066778,26.648077349588856,21.58321517371847,26.572169427452852,1,72.70795332601915,77.71632619407256,HIGH
57,96.50765685001505,15.167405248807547,22.36829189965915,83.95286642366429,5,93.32500304158002,31.01063563999474,HIGH
29,19.609428955906097,9.237324828728365,22.873424511988965,65.07834379021216,2,60.560451125385676,63.17439203662111,HIGH
81,30.89642808424021,34.36889425891805,10.77784003603654,71.93271562594444,3,13.408662753048972,85.38313241636467,HIGH
65,74.0817215178994,18.697970056525048,25.563882973967555,54.230103735970125,1,16.378637547239528,26.495940708084454,MEDIUM
57,78.80849687154112,0.7507130225878511,8.095761079385438,47.17396199725478,5,67.13390871006504,24.26918973765355,MEDIUM
31,15.952269181140043,46.355160308889694,29.568829187591042,88.0416102374743,3,68.78627041346999,87.3436159898845,HIGH
36,48.48001149623102,38.810735956514726,18.23789873763884,84.1895663308626,5,31.28974914114975,63.09296309365494,HIGH
100,61.47410060049982,26.80796925918405,19.241814734589227,73.37012954669288,0,52.06490912237487,47.902911293547895,MEDIUM
10,89.00019444246048,12.286082475894183,16.13607430359971,98.54475793365619,0,55.77009498134095,54.032034894005854,LOW
85,96.63330804136835,9.492516998640955,13.186616241493795,89.59578184343779,2,46.1347163963963,45.133907332791935,MEDIUM
83,92.71295379779636,34.49764792508246,27.110269399487887,51.72210577644717,5,45.16980878296554,73.65144519181914,HIGH
19,26.17942527000459,29.272386036009507,26.82984054746795,59.17663940919638,3,41.35593050976166,47.83415621047206,HIGH
27,50.83126621789032,44.83087536418229,26.873847216799557,89.42936026246464,0,25.008229407723825,70.71315569143563,MEDIUM
96,81.68376002281502,35.91873598592815,3.7063265050630045,20.274844494167,3,63.40724182348205,13.104121683259633,HIGH
95,44.567863683541454,39.55332971185126,15.34999354453516,95.47785002284475,3,55.03458856091426,9.171077929323388,HIGH
26,92.10275009399192,28.274578925708454,19.785910218061314,23.50807610594606,1,17.88667646732687,72.64451134856415,MEDIUM
58,37.72559849811082,36.5080873551333,28.828983406631252,35.99024837002722,1,11.755397840247984,17.499248022148144,HIGH
30,10.317960873472906,38.26979035627506,0.3662329447215751,54.78648466607179,3,54.350115960430024,5.546302145410121,HIGH
68,31.40905186175291,29.44311635921546,14.271359694094617,46.91362291402207,0,60.12165665634133,5.624437207339331,HIGH
75,35.030164389155374,31.431771277468144,24.603641739171557,28.68738408686736,1,14.825616817969035,67.06130343047442,HIGH
9,23.083697459434234,1.6216045867638806,17.34278146282161,64.29569174989864,2,92.03846982695362,9.657979461135909,HIGH
58,99.43616625698175,8.066761371527049,8.53141634414116,69.48321500596572,5,59.49689863047196,79.79422005569066,MEDIUM
27,96.96639374628964,37.466740451368054,10.805659427824574,13.225603836635987,2,32.28218508405195,90.26532874255804,MEDIUM
13,78.25977890535552,42.16548150422837,1.947775995619454,52.37351597926856,0,69.46194384948011,31.069761561414673,MEDIUM
72,47.23821183456599,10.492268463905713,6.271529409003348,15.236612855175139,4,72.97285197626795,64.75296691246277,HIGH
16,53.529668488850234,34.432713912717254,28.016750243645497,98.76505981097003,2,42.70536050859436,85.54080713589796,HIGH
38,57.28521027984352,49.75121677787756,10.6156003312257,21.674182379887235,4,49.63969254471793,74.27255067994052,HIGH
68,54.32540083466643,8.995361582809563,18.28217273191846,73.77283607530538,1,0.1580917225831202,7.278745764226721,MEDIUM
85,81.70592979053643,36.873418781187304,6.219925090573209,65.37771947613977,3,41.404113952437186,36.710264408713236,HIGH
76,82.5439166082093,10.616896678245535,19.218549326327548,72.10153553892972,2,79.01955028462116,34.23839217817022,MEDIUM
69,59.499423944601006,38.35163004924777,3.4151028884580237,39.99546014310823,3,72.43966428110117,63.519367584666,HIGH
8,84.88384929155274,9.700778994901038,25.014759005145024,93.00517887266402,3,91.61630531735752,80.73916646374786,MEDIUM
87,22.217850635458504,7.769314433336438,13.818538090301672,87.87019154673128,2,46.24700753687995,82.34582922850207,MEDIUM
100,15.042005666788786,26.0536612195312,16.948279229916068,71.03778621848863,4,53.588547571538705,24.784934668636133,HIGH
92,39.85473634271457,45.80932255388404,23.873483990191417,15.95917371858057,1,28.046002865388353,7.9614506454726985,HIGH
53,66.38597628537255,42.120288746792625,17.12944923468435,45.06096465039328,4,11.68446381732351,79.32267402407764,HIGH
44,73.47395656409675,15.724969919711357,0.9488464753696502,47.248261107592285,3,87.70487326207925,40.300439804279065,HIGH
43,29.452589133821704,15.115914931525564,3.3669381680076595,80.64495849136675,1,91.33538461670587,47.15853883377832,HIGH
8,81.91227505683665,45.24779003115531,4.622333315807209,40.61043138151846,3,73.24410667559437,54.74465634289441,HIGH
46,22.896554315487485,43.58994927192165,24.664155538888302,94.4221462045103,5,99.272034416137,24.492775453881993,HIGH
9,51.34315695526405,35.68386952013157,15.670346196555192,10.369888231071213,0,68.70523307332695,61.45732017478446,HIGH
16,39.996077805897826,44.45929379989943,3.093084883819006,78.95621664306957,5,31.248080002129264,59.86818426889861,HIGH
44,67.4965766839102,10.492284342974562,6.016665367606052,35.79106394125863,4,31.91497905014984,46.9059841614722,MEDIUM
20,34.53887860058892,7.874800739302068,3.4338118170030496,96.24682490576093,4,51.4060661959464,24.62485105946829,HIGH
49,59.44290912645788,13.552605040951377,28.29833456226148,82.36025546114216,4,24.482507386263443,11.768072765923051,HIGH
83,90.30187942450121,27.02885510163294,1.5217855118380474,12.609341758237786,5,5.045601059441951,41.44196573727569,MEDIUM
16,48.38191706890246,8.94914966250866,17.883640875952516,63.34806015083463,5,69.9365499957176,63.5499570800685,HIGH
44,39.90988860703839,9.907356915212674,22.75207638834497,82.8369840831581,0,97.36818888990878,76.79557887927209,HIGH
64,61.10103720323424,4.645808716435362,24.07051494412624,72.87394681680823,0,45.55841707467413,70.02540760651057,MEDIUM
95,78.98441457663246,23.527293738608883,28.423448106004546,22.93495154007274,4,25.805276567385793,39.527687819654545,HIGH
28,72.96531589741855,33.2590309270948,23.663361190436387,89.41635012051833,3,48.750673257011265,11.20969388750765,HIGH
19,41.62967386155342,23.062084185244984,5.124046344069547,79.1147363288357,4,57.46782580568939,53.25521826579093,HIGH
56,83.57976030025316,39.83788866809804,9.77609184894335,68.45062715100616,2,53.274556592833136,43.077565104521184,MEDIUM
57,31.471776261022207,12.184553052465997,4.770608687525627,53.41371904718489,0,34.07141581791501,82.3219919646955,LOW
80,48.80336478790832,49.01026131039623,17.01633582725974,40.798075117226084,5,23.615431914542206,67.948164408002,HIGH
14,76.54303404523203,35.59544107846479,25.10244581549547,20.289057443251323,4,46.290843431188236,57.73333161530733,HIGH
61,25.855660198056803,47.79417231894795,2.08822904488277,19.78701704513863,4,77.13433788706789,40.996546269236376,HIGH
68,68.04902039032302,3.074111078133063,6.528353203170059,22.502506374221575,4,90.325600471339,65.43261790226951,HIGH
5,78.13699456457257,33.04406968847529,13.589232608211594,36.23529281540542,4,57.793141489595,23.588328916861553,HIGH
92,88.96828173468853,14.986766714705674,23.830399791867492,71.16030348397427,3,71.77912219060978,91.9362018831457,MEDIUM
16,62.44542800434479,30.57453780860515,15.31271638069989,86.2873070797325,2,6.241055853085875,90.60219103205269,MEDIUM
11,10.075898269577852,28.001512892824888,29.360886892507516,19.87284852200974,2,86.56796368299777,27.34791119406351,HIGH
94,63.11474871251098,31.260715170997123,21.353209551302257,46.54293890551368,3,54.51187879682784,67.9363182296899,HIGH
65,22.51619791195106,27.771078938467447,25.299830121803737,42.42590997812629,3,15.426729089372504,99.75832408599473,HIGH
90,21.299423814452965,0.5801376222617893,19.451677281195177,22.959629780952113,3,65.79266968126231,97.62262757175175,HIGH
22,17.619709986074447,32.11214497906775,12.47566398832636,51.04257889406697,5,60.442951269679526,45.441896238987184,HIGH
28,50.895492329056125,21.20623422862963,24.602142747501826,44.624324604702366,1,18.579103369095805,62.43445944566912,HIGH
